class_ratio,repeat_id,fold_id,method,group_id,group_name,group_size,group_total,top_share,hhi,entropy_norm,max_member_value
0.3,0,0,shap,6,foreign_worker,1,0.0514854833167977,1.0,1.0,,0.0514854833167977
0.3,0,0,shap,7,installment_rate,1,0.1688797059684062,1.0,1.0,,0.1688797059684062
0.3,0,0,shap,8,job,1,0.0426091340523081,1.0,1.0,,0.0426091340523081
0.3,0,0,shap,9,other_debtors,1,0.1551744628409854,1.0,1.0,,0.1551744628409854
0.3,0,0,shap,10,other_installment_plans,1,0.12255590970230978,1.0,1.0,,0.12255590970230978
0.3,0,0,shap,11,people_liable,1,0.0371089538349726,1.0,1.0,,0.0371089538349726
0.3,0,0,shap,12,personal_status_sex,1,0.09071938861240621,1.0,1.0,,0.09071938861240621
0.3,0,0,shap,13,purpose,1,0.45892926616102864,1.0,1.0,,0.45892926616102864
0.3,0,0,shap,14,residence_since,1,0.0648567251939908,1.0,1.0,,0.0648567251939908
0.3,0,0,shap,15,savings_status,1,0.33313969747025973,1.0,1.0,,0.33313969747025973
0.3,0,0,shap,16,telephone,1,0.0565248414835252,1.0,1.0,,0.0565248414835252
0.3,0,0,pfi,0,credit_amount+duration_months,2,0.0538095238095235,0.7203539823008861,0.5971117550317184,0.8549680364028232,0.0387619047619046
0.3,0,0,pfi,1,credit_history+existing_credits,2,0.021202380952380702,0.9416058394160641,0.8900314348127332,0.3210370760291183,0.0199642857142856
0.3,0,0,pfi,2,housing+property,2,0.00895238095238043,0.6755319148936287,0.5616229062924482,0.909174315446768,0.0060476190476188
0.3,0,0,pfi,3,age_years,1,0.0032976190476189,1.0,1.0,,0.0032976190476189
0.3,0,0,pfi,4,checking_status,1,0.0994999999999996,1.0,1.0,,0.0994999999999996
0.3,0,0,pfi,5,employment_since,1,0.005297619047618604,1.0,1.0,,0.005297619047618604
0.3,0,0,pfi,6,foreign_worker,1,0.0030238095238096,1.0,1.0,,0.0030238095238096
0.3,0,0,pfi,7,installment_rate,1,0.0017857142857143,1.0,1.0,,0.0017857142857143
0.3,0,0,pfi,8,job,1,0.0005476190476188,1.0,1.0,,0.0005476190476188
0.3,0,0,pfi,9,other_debtors,1,0.013499999999999865,1.0,1.0,,0.013499999999999865
0.3,0,0,pfi,10,other_installment_plans,1,0.0044047619047616,1.0,1.0,,0.0044047619047616
0.3,0,0,pfi,11,people_liable,1,0.0005238095238095,1.0,1.0,,0.0005238095238095
0.3,0,0,pfi,12,personal_status_sex,1,0.0051309523809521685,1.0,1.0,,0.0051309523809521685
0.3,0,0,pfi,13,purpose,1,0.017083333333332906,1.0,1.0,,0.017083333333332906
0.3,0,0,pfi,14,residence_since,1,0.0012142857142857,1.0,1.0,,0.0012142857142857
0.3,0,0,pfi,15,savings_status,1,0.010797619047618761,1.0,1.0,,0.010797619047618761
0.3,0,0,pfi,16,telephone,1,0.0015952380952382,1.0,1.0,,0.0015952380952382
0.5,0,0,shap,0,credit_amount+duration_months,2,0.5077981413641389,0.6876366782482451,0.5704150460480709,0.895882697818464,0.3491806271482693
0.5,0,0,shap,1,credit_history+existing_credits,2,0.2428844891739657,0.9068228038363352,0.8310095874425145,0.44698690035310595,0.2202531934810916
0.5,0,0,shap,2,housing+property,2,0.1694193754304898,0.9429456268461665,0.8924016566842867,0.3156391639774013,0.1597532591651892
0.5,0,0,shap,3,age_years,1,0.152034879324748,1.0,1.0,,0.152034879324748
0.5,0,0,shap,4,checking_status,1,0.8507186308951233,1.0,1.0,,0.8507186308951233
0.5,0,0,shap,5,employment_since,1,0.213293115157983,1.0,1.0,,0.213293115157983
0.5,0,0,shap,6,foreign_worker,1,0.0036917325865477,1.0,1.0,,0.0036917325865477
0.5,0,0,shap,7,installment_rate,1,0.0788766446426277,1.0,1.0,,0.0788766446426277
0.5,0,0,shap,8,job,1,0.0123926064809783,1.0,1.0,,0.0123926064809783
0.5,0,0,shap,9,other_debtors,1,0.053743510635185406,1.0,1.0,,0.053743510635185406
0.5,0,0,shap,10,other_installment_plans,1,0.0765660046259638,1.0,1.0,,0.0765660046259638
0.5,0,0,shap,11,people_liable,1,0.010313024180429,1.0,1.0,,0.010313024180429
0.5,0,0,shap,12,personal_status_sex,1,0.0390155378656927,1.0,1.0,,0.0390155378656927
0.5,0,0,shap,13,purpose,1,0.4316895741754907,1.0,1.0,,0.4316895741754907
0.5,0,0,shap,14,residence_since,1,0.0045201958366669,1.0,1.0,,0.0045201958366669
0.5,0,0,shap,15,savings_status,1,0.2094830841229178,1.0,1.0,,0.2094830841229178
0.5,0,0,shap,16,telephone,1,0.0611346236094307,1.0,1.0,,0.0611346236094307
0.5,0,0,pfi,0,credit_amount+duration_months,2,0.0390833333333335,0.68565336582394,0.5689343444835154,0.8981273482464206,0.0267976190476191
0.5,0,0,pfi,1,credit_history+existing_credits,2,0.02052380952380936,0.9733178654292413,0.9480596034689868,0.1774697222464599,0.01997619047619046
0.5,0,0,pfi,2,housing+property,2,0.008916666666666701,0.7783711615487073,0.654981007163953,0.7631305809828554,0.0069404761904760005
0.5,0,0,pfi,3,age_years,1,0.0108333333333334,1.0,1.0,,0.0108333333333334
0.5,0,0,pfi,4,checking_status,1,0.12126190476190499,1.0,1.0,,0.12126190476190499
0.5,0,0,pfi,5,employment_since,1,0.0041904761904764,1.0,1.0,,0.0041904761904764
0.5,0,0,pfi,6,foreign_worker,1,0.0007261904761905,1.0,1.0,,0.0007261904761905
0.5,0,0,pfi,7,installment_rate,1,0.0002261904761904,1.0,1.0,,0.0002261904761904
0.5,0,0,pfi,8,job,1,0.0009642857142854,1.0,1.0,,0.0009642857142854
0.5,0,0,pfi,9,other_debtors,1,0.0089047619047618,1.0,1.0,,0.0089047619047618
0.5,0,0,pfi,10,other_installment_plans,1,0.004464285714285537,1.0,1.0,,0.004464285714285537
0.5,0,0,pfi,11,people_liable,1,0.0013452380952381,1.0,1.0,,0.0013452380952381
0.5,0,0,pfi,12,personal_status_sex,1,0.0013095238095237,1.0,1.0,,0.0013095238095237
0.5,0,0,pfi,13,purpose,1,0.025952380952381175,1.0,1.0,,0.025952380952381175
0.5,0,0,pfi,14,residence_since,1,0.0006071428571427,1.0,1.0,,0.0006071428571427
0.5,0,0,pfi,15,savings_status,1,0.012285714285714473,1.0,1.0,,0.012285714285714473
0.5,0,0,pfi,16,telephone,1,0.0027499999999999,1.0,1.0,,0.0027499999999999
0.1,0,1,shap,0,credit_amount+duration_months,2,0.9421758170623507,0.5346307502411289,0.5023985777245268,0.9965368117966571,0.5037161639350932
0.1,0,1,shap,1,credit_history+existing_credits,2,0.23262949879284692,0.8957953678949709,0.8133079464942308,0.4821839944443459,0.208388427454361
0.1,0,1,shap,2,housing+property,2,0.5128840997517341,0.6584938051856337,0.5502405725644433,0.9262527424784122,0.33773100246472754
0.1,0,1,shap,3,age_years,1,0.2401038846571289,1.0,1.0,,0.2401038846571289
0.1,0,1,shap,4,checking_status,1,0.7710839975470096,1.0,1.0,,0.7710839975470096
0.1,0,1,shap,5,employment_since,1,0.26898867944339283,1.0,1.0,,0.26898867944339283
0.1,0,1,shap,6,foreign_worker,1,0.0227222062845713,1.0,1.0,,0.0227222062845713
0.1,0,1,shap,7,installment_rate,1,0.3328314819230348,1.0,1.0,,0.3328314819230348
0.1,0,1,shap,8,job,1,0.038562011896911996,1.0,1.0,,0.038562011896911996
0.1,0,1,shap,9,other_debtors,1,0.028334668714553,1.0,1.0,,0.028334668714553
0.1,0,1,shap,10,other_installment_plans,1,0.0735801114780827,1.0,1.0,,0.0735801114780827
0.1,0,1,shap,11,people_liable,1,0.062505392112676,1.0,1.0,,0.062505392112676
0.1,0,1,shap,12,personal_status_sex,1,0.0890517876933327,1.0,1.0,,0.0890517876933327
0.1,0,1,shap,13,purpose,1,0.4389174200125444,1.0,1.0,,0.4389174200125444
0.1,0,1,shap,14,residence_since,1,0.0977093222900468,1.0,1.0,,0.0977093222900468
0.1,0,1,shap,15,savings_status,1,0.3089218136409993,1.0,1.0,,0.3089218136409993
0.1,0,1,shap,16,telephone,1,0.2516769582866226,1.0,1.0,,0.2516769582866226
0.1,0,1,pfi,0,credit_amount+duration_months,2,0.0267142857142857,0.5017825311942959,0.5000063548349172,0.9999908318917587,0.0134047619047619
0.1,0,1,pfi,1,credit_history+existing_credits,2,0.0072499999999996005,0.9753694581280814,0.9519522434419714,0.16670413762752945,0.0070714285714282
0.1,0,1,pfi,2,housing+property,2,0.0309285714285708,0.7532717474980796,0.628293156161462,0.8060512251132832,0.0232976190476187
0.1,0,1,pfi,3,age_years,1,0.0179761904761905,1.0,1.0,,0.0179761904761905
0.1,0,1,pfi,4,checking_status,1,0.0482261904761902,1.0,1.0,,0.0482261904761902
0.1,0,1,pfi,5,employment_since,1,0.007428571428571299,1.0,1.0,,0.007428571428571299
0.1,0,1,pfi,6,foreign_worker,1,0.0010595238095237982,1.0,1.0,,0.0010595238095237982
0.1,0,1,pfi,7,installment_rate,1,0.0100357142857143,1.0,1.0,,0.0100357142857143
0.1,0,1,pfi,8,job,1,0.0029166666666666,1.0,1.0,,0.0029166666666666
0.1,0,1,pfi,9,other_debtors,1,0.0035476190476189,1.0,1.0,,0.0035476190476189
0.1,0,1,pfi,10,other_installment_plans,1,0.0017023809523808075,1.0,1.0,,0.0017023809523808075
0.1,0,1,pfi,11,people_liable,1,0.0028571428571428,1.0,1.0,,0.0028571428571428
0.1,0,1,pfi,12,personal_status_sex,1,0.006976190476190299,1.0,1.0,,0.006976190476190299
0.1,0,1,pfi,13,purpose,1,0.016392857142856803,1.0,1.0,,0.016392857142856803
0.1,0,1,pfi,14,residence_since,1,0.0039523809523809,1.0,1.0,,0.0039523809523809
0.1,0,1,pfi,15,savings_status,1,0.020297619047618887,1.0,1.0,,0.020297619047618887
0.1,0,1,pfi,16,telephone,1,0.0241666666666666,1.0,1.0,,0.0241666666666666
0.3,0,1,shap,0,credit_amount+duration_months,2,0.7062708355603797,0.5133732639588352,0.5003576883778255,0.9994839032069114,0.3625805640905659
0.3,0,1,shap,1,credit_history+existing_credits,2,0.435954865296799,0.9230046012289429,0.857865785321714,0.39150278162148383,0.4023883465970895
0.3,0,1,shap,2,housing+property,2,0.30841331752641077,0.7508085892692975,0.6258098969025103,0.8099940236228905,0.23155936784386838
0.3,0,1,shap,3,age_years,1,0.1141399583796941,1.0,1.0,,0.1141399583796941
0.3,0,1,shap,4,checking_status,1,0.9439418026669617,1.0,1.0,,0.9439418026669617
0.3,0,1,shap,5,employment_since,1,0.23022012750479603,1.0,1.0,,0.23022012750479603
0.3,0,1,shap,6,foreign_worker,1,0.042549894333817,1.0,1.0,,0.042549894333817
0.3,0,1,shap,7,installment_rate,1,0.1096798940497101,1.0,1.0,,0.1096798940497101
0.3,0,1,shap,8,job,1,0.0343564188013608,1.0,1.0,,0.0343564188013608
0.3,0,1,shap,9,other_debtors,1,0.0707703858642722,1.0,1.0,,0.0707703858642722
0.3,0,1,shap,10,other_installment_plans,1,0.14983312833902881,1.0,1.0,,0.14983312833902881
0.3,0,1,shap,11,people_liable,1,0.0336839371740934,1.0,1.0,,0.0336839371740934
0.3,0,1,shap,12,personal_status_sex,1,0.1135509661378105,1.0,1.0,,0.1135509661378105
0.3,0,1,shap,13,purpose,1,0.3917818438840561,1.0,1.0,,0.3917818438840561
0.3,0,1,shap,14,residence_since,1,0.0620530241046741,1.0,1.0,,0.0620530241046741
0.3,0,1,shap,15,savings_status,1,0.3548392198427868,1.0,1.0,,0.3548392198427868
0.3,0,1,shap,16,telephone,1,0.0321899728618562,1.0,1.0,,0.0321899728618562
0.3,0,1,pfi,0,credit_amount+duration_months,2,0.0462499999999999,0.6314028314028316,0.534533408201362,0.9495888683493289,0.0292023809523809
0.3,0,1,pfi,1,credit_history+existing_credits,2,0.0189285714285711,0.9389937106918284,0.8854309560539614,0.33142662769181236,0.0177738095238093
0.3,0,1,pfi,2,housing+property,2,0.011226190476190102,0.8536585365853647,0.7501487209994036,0.6006085754131899,0.009583333333333001
0.3,0,1,pfi,3,age_years,1,0.0132261904761904,1.0,1.0,,0.0132261904761904
0.3,0,1,pfi,4,checking_status,1,0.0887976190476189,1.0,1.0,,0.0887976190476189
0.3,0,1,pfi,5,employment_since,1,0.013738095238095,1.0,1.0,,0.013738095238095
0.3,0,1,pfi,6,foreign_worker,1,0.0004166666666666,1.0,1.0,,0.0004166666666666
0.3,0,1,pfi,7,installment_rate,1,0.0017738095238095,1.0,1.0,,0.0017738095238095
0.3,0,1,pfi,8,job,1,0.0023214285714285316,1.0,1.0,,0.0023214285714285316
0.3,0,1,pfi,9,other_debtors,1,0.005892857142857,1.0,1.0,,0.005892857142857
0.3,0,1,pfi,10,other_installment_plans,1,0.0051785714285712,1.0,1.0,,0.0051785714285712
0.3,0,1,pfi,11,people_liable,1,0.0027142857142857,1.0,1.0,,0.0027142857142857
0.3,0,1,pfi,12,personal_status_sex,1,0.0038928571428569,1.0,1.0,,0.0038928571428569
0.3,0,1,pfi,13,purpose,1,0.030035714285714003,1.0,1.0,,0.030035714285714003
0.3,0,1,pfi,14,residence_since,1,0.001845238095238,1.0,1.0,,0.001845238095238
0.3,0,1,pfi,15,savings_status,1,0.022488095238095116,1.0,1.0,,0.022488095238095116
0.3,0,1,pfi,16,telephone,1,0.0016904761904762,1.0,1.0,,0.0016904761904762
0.5,0,1,shap,0,credit_amount+duration_months,2,0.7327045749523535,0.5711300025665733,0.5101189545302415,0.9853517907513296,0.4184695657730777
0.5,0,1,shap,1,credit_history+existing_credits,2,0.47801659466882385,0.7779544034741888,0.6545173008213843,0.7638851509627047,0.37187511475634794
0.5,0,1,shap,2,housing+property,2,0.21694345864985337,0.7906837651704657,0.6689941026673569,0.7401737133802759,0.17153367071436929
0.5,0,1,shap,3,age_years,1,0.1032560317651833,1.0,1.0,,0.1032560317651833
0.5,0,1,shap,4,checking_status,1,0.9669069600013172,1.0,1.0,,0.9669069600013172
0.5,0,1,shap,5,employment_since,1,0.2009528557270735,1.0,1.0,,0.2009528557270735
0.5,0,1,shap,6,foreign_worker,1,0.056158315433812,1.0,1.0,,0.056158315433812
0.5,0,1,shap,7,installment_rate,1,0.0206871062586607,1.0,1.0,,0.0206871062586607
0.5,0,1,shap,8,job,1,0.11472089955947579,1.0,1.0,,0.11472089955947579
0.5,0,1,shap,9,other_debtors,1,0.11145478738199441,1.0,1.0,,0.11145478738199441
0.5,0,1,shap,10,other_installment_plans,1,0.1162064458647276,1.0,1.0,,0.1162064458647276
0.5,0,1,shap,11,people_liable,1,0.0358006649540038,1.0,1.0,,0.0358006649540038
0.5,0,1,shap,12,personal_status_sex,1,0.12526304776743039,1.0,1.0,,0.12526304776743039
0.5,0,1,shap,13,purpose,1,0.4467204395678641,1.0,1.0,,0.4467204395678641
0.5,0,1,shap,14,residence_since,1,0.0811068173342559,1.0,1.0,,0.0811068173342559
0.5,0,1,shap,15,savings_status,1,0.3399755455853416,1.0,1.0,,0.3399755455853416
0.5,0,1,shap,16,telephone,1,0.093268461685581,1.0,1.0,,0.093268461685581
0.5,0,1,pfi,0,credit_amount+duration_months,2,0.0304642857142857,0.8878468151621716,0.8008503040628794,0.506376646392494,0.027047619047619
0.5,0,1,pfi,1,credit_history+existing_credits,2,0.0224404761904761,0.8578249336870015,0.756077366336214,0.5899068919864835,0.0192499999999999
0.5,0,1,pfi,2,housing+property,2,0.003916666666666492,0.6595744680851244,0.5509280217293009,0.9252253278054261,0.0025833333333332886
0.5,0,1,pfi,3,age_years,1,0.0035,1.0,1.0,,0.0035
0.5,0,1,pfi,4,checking_status,1,0.0811428571428571,1.0,1.0,,0.0811428571428571
0.5,0,1,pfi,5,employment_since,1,0.01105952380952367,1.0,1.0,,0.01105952380952367
0.5,0,1,pfi,6,foreign_worker,1,0.0007619047619048999,1.0,1.0,,0.0007619047619048999
0.5,0,1,pfi,7,installment_rate,1,0.0013571428571429,1.0,1.0,,0.0013571428571429
0.5,0,1,pfi,8,job,1,0.0034166666666662,1.0,1.0,,0.0034166666666662
0.5,0,1,pfi,9,other_debtors,1,0.0049285714285713,1.0,1.0,,0.0049285714285713
0.5,0,1,pfi,10,other_installment_plans,1,0.006845238095238199,1.0,1.0,,0.006845238095238199
0.5,0,1,pfi,11,people_liable,1,0.0011547619047618,1.0,1.0,,0.0011547619047618
0.5,0,1,pfi,12,personal_status_sex,1,0.003142857142857063,1.0,1.0,,0.003142857142857063
0.5,0,1,pfi,13,purpose,1,0.02397619047619035,1.0,1.0,,0.02397619047619035
0.5,0,1,pfi,14,residence_since,1,0.0001190476190475,1.0,1.0,,0.0001190476190475
0.5,0,1,pfi,15,savings_status,1,0.016249999999999834,1.0,1.0,,0.016249999999999834
0.5,0,1,pfi,16,telephone,1,0.006916666666666699,1.0,1.0,,0.006916666666666699
0.1,0,2,shap,0,credit_amount+duration_months,2,0.5561378036109965,0.5009472742583815,0.5000017946570411,0.9999974108556379,0.2785957168309718
0.1,0,2,shap,1,credit_history+existing_credits,2,0.5535839281169925,0.8934681044244875,0.8096342983987989,0.48936565595233006,0.4946095828945511
0.1,0,2,shap,2,housing+property,2,0.19592794369617011,0.511232726163203,0.5002523482741149,0.9996359077667345,0.1001647767873436
0.1,0,2,shap,3,age_years,1,0.1277991299727525,1.0,1.0,,0.1277991299727525
0.1,0,2,shap,4,checking_status,1,0.7433373226634747,1.0,1.0,,0.7433373226634747
0.1,0,2,shap,5,employment_since,1,0.1575835254369882,1.0,1.0,,0.1575835254369882
0.1,0,2,shap,6,foreign_worker,1,0.0,,,,0.0
0.1,0,2,shap,7,installment_rate,1,0.1134717099276254,1.0,1.0,,0.1134717099276254
0.1,0,2,shap,8,job,1,0.0877270716188475,1.0,1.0,,0.0877270716188475
0.1,0,2,shap,9,other_debtors,1,0.0153794240058632,1.0,1.0,,0.0153794240058632
0.1,0,2,shap,10,other_installment_plans,1,0.030902940926595998,1.0,1.0,,0.030902940926595998
0.1,0,2,shap,11,people_liable,1,0.0200076433207374,1.0,1.0,,0.0200076433207374
0.1,0,2,shap,12,personal_status_sex,1,0.0525933614371574,1.0,1.0,,0.0525933614371574
0.1,0,2,shap,13,purpose,1,0.16604089329601252,1.0,1.0,,0.16604089329601252
0.1,0,2,shap,14,residence_since,1,0.1947151985634817,1.0,1.0,,0.1947151985634817
0.1,0,2,shap,15,savings_status,1,0.2182028302336167,1.0,1.0,,0.2182028302336167
0.1,0,2,shap,16,telephone,1,0.0956194072971935,1.0,1.0,,0.0956194072971935
0.1,0,2,pfi,0,credit_amount+duration_months,2,0.046833333333333296,0.9852567361464156,0.9709481999509442,0.11080753477821292,0.0461428571428571
0.1,0,2,pfi,1,credit_history+existing_credits,2,0.0293571428571427,0.888483373884834,0.8018386635698875,0.5044736800350835,0.0260833333333332
0.1,0,2,pfi,2,housing+property,2,0.011869047619047498,0.812437311935812,0.6952341477793519,0.6963448566907665,0.009642857142857099
0.1,0,2,pfi,3,age_years,1,0.0072142857142857,1.0,1.0,,0.0072142857142857
0.1,0,2,pfi,4,checking_status,1,0.0594047619047618,1.0,1.0,,0.0594047619047618
0.1,0,2,pfi,5,employment_since,1,0.0050714285714284005,1.0,1.0,,0.0050714285714284005
0.1,0,2,pfi,6,foreign_worker,1,0.0,,,,0.0
0.1,0,2,pfi,7,installment_rate,1,0.0015595238095238,1.0,1.0,,0.0015595238095238
0.1,0,2,pfi,8,job,1,0.0066190476190474,1.0,1.0,,0.0066190476190474
0.1,0,2,pfi,9,other_debtors,1,0.0014523809523809,1.0,1.0,,0.0014523809523809
0.1,0,2,pfi,10,other_installment_plans,1,0.0017499999999999666,1.0,1.0,,0.0017499999999999666
0.1,0,2,pfi,11,people_liable,1,0.0011547619047618,1.0,1.0,,0.0011547619047618
0.1,0,2,pfi,12,personal_status_sex,1,0.0030595238095237,1.0,1.0,,0.0030595238095237
0.1,0,2,pfi,13,purpose,1,0.012571428571428449,1.0,1.0,,0.012571428571428449
0.1,0,2,pfi,14,residence_since,1,0.0062857142857143,1.0,1.0,,0.0062857142857143
0.1,0,2,pfi,15,savings_status,1,0.017630952380952306,1.0,1.0,,0.017630952380952306
0.1,0,2,pfi,16,telephone,1,0.005654761904762005,1.0,1.0,,0.005654761904762005
0.3,0,2,shap,0,credit_amount+duration_months,2,0.7107974147453251,0.5750164514015162,0.5112549359617521,0.9837010873826425,0.4087202070922286
0.3,0,2,shap,1,credit_history+existing_credits,2,0.4135271607095744,0.8891492219190318,0.8028742338403756,0.5024768403546146,0.3676873531873045
0.3,0,2,shap,2,housing+property,2,0.3049468431886472,0.6013346726415607,0.5205374317587446,0.9701645049610291,0.18337511012192248
0.3,0,2,shap,3,age_years,1,0.1863902972863987,1.0,1.0,,0.1863902972863987
0.3,0,2,shap,4,checking_status,1,0.8889088046740858,1.0,1.0,,0.8889088046740858
0.3,0,2,shap,5,employment_since,1,0.3264730920917003,1.0,1.0,,0.3264730920917003
0.3,0,2,shap,6,foreign_worker,1,0.0159959947441878,1.0,1.0,,0.0159959947441878
0.3,0,2,shap,7,installment_rate,1,0.159020509396994,1.0,1.0,,0.159020509396994
0.3,0,2,shap,8,job,1,0.0655550515361594,1.0,1.0,,0.0655550515361594
0.3,0,2,shap,9,other_debtors,1,0.046923573529196405,1.0,1.0,,0.046923573529196405
0.3,0,2,shap,10,other_installment_plans,1,0.1206804673195554,1.0,1.0,,0.1206804673195554
0.3,0,2,shap,11,people_liable,1,0.0158687348212115,1.0,1.0,,0.0158687348212115
0.3,0,2,shap,12,personal_status_sex,1,0.11271943150651188,1.0,1.0,,0.11271943150651188
0.3,0,2,shap,13,purpose,1,0.5039384284871684,1.0,1.0,,0.5039384284871684
0.3,0,2,shap,14,residence_since,1,0.1064053489118406,1.0,1.0,,0.1064053489118406
0.3,0,2,shap,15,savings_status,1,0.2747552799770898,1.0,1.0,,0.2747552799770898
0.3,0,2,shap,16,telephone,1,0.0471038104665464,1.0,1.0,,0.0471038104665464
0.3,0,2,pfi,0,credit_amount+duration_months,2,0.06595238095238079,0.7382671480144408,0.613542467645871,0.8293500279168038,0.0486904761904761
0.3,0,2,pfi,1,credit_history+existing_credits,2,0.0166666666666664,0.8485714285714276,0.7430040816326517,0.6134037890618256,0.0141428571428569
0.3,0,2,pfi,2,housing+property,2,0.019999999999999917,0.6678571428571377,0.5563520408163231,0.9171007546877039,0.0133571428571427
0.3,0,2,pfi,3,age_years,1,0.0120357142857142,1.0,1.0,,0.0120357142857142
0.3,0,2,pfi,4,checking_status,1,0.0452261904761902,1.0,1.0,,0.0452261904761902
0.3,0,2,pfi,5,employment_since,1,0.008142857142857004,1.0,1.0,,0.008142857142857004
0.3,0,2,pfi,6,foreign_worker,1,0.0027738095238094,1.0,1.0,,0.0027738095238094
0.3,0,2,pfi,7,installment_rate,1,0.0014761904761904,1.0,1.0,,0.0014761904761904
0.3,0,2,pfi,8,job,1,0.005630952380952301,1.0,1.0,,0.005630952380952301
0.3,0,2,pfi,9,other_debtors,1,0.0061309523809521,1.0,1.0,,0.0061309523809521
0.3,0,2,pfi,10,other_installment_plans,1,0.0087619047619046,1.0,1.0,,0.0087619047619046
0.3,0,2,pfi,11,people_liable,1,0.0018809523809523,1.0,1.0,,0.0018809523809523
0.3,0,2,pfi,12,personal_status_sex,1,0.0090119047619045,1.0,1.0,,0.0090119047619045
0.3,0,2,pfi,13,purpose,1,0.0402499999999997,1.0,1.0,,0.0402499999999997
0.3,0,2,pfi,14,residence_since,1,0.004547619047619,1.0,1.0,,0.004547619047619
