class_ratio,repeat_id,fold_id,method,group_id,group_name,group_size,group_total,top_share,hhi,entropy_norm,max_member_value
0.5,0,0,pfi,10,other_installment_plans,1,0.0070357142857139995,1.0,1.0,,0.0070357142857139995
0.5,0,0,pfi,11,people_liable,1,0.0,,,,0.0
0.5,0,0,pfi,12,personal_status_sex,1,0.011119047619047199,1.0,1.0,,0.011119047619047199
0.5,0,0,pfi,13,purpose,1,0.021726190476189924,1.0,1.0,,0.021726190476189924
0.5,0,0,pfi,14,residence_since,1,0.0018095238095237,1.0,1.0,,0.0018095238095237
0.5,0,0,pfi,15,savings_status,1,0.01532142857142812,1.0,1.0,,0.01532142857142812
0.5,0,0,pfi,16,telephone,1,0.0029999999999997,1.0,1.0,,0.0029999999999997
0.1,0,1,shap,0,credit_amount+duration_months,2,0.3434674811964,0.6570736781551402,0.549344280738369,0.9275915044702017,0.2256834411964
0.1,0,1,shap,1,credit_history+existing_credits,2,0.061888195433499896,0.6993304886390725,0.5794652874021828,0.8821077657799677,0.0432803019534999
0.1,0,1,shap,2,housing+property,2,0.11026113004274948,0.5448209001051312,0.5040178261724684,0.9941957139382355,0.06007256811649969
0.1,0,1,shap,3,age_years,1,0.09292929925,1.0,1.0,,0.09292929925
0.1,0,1,shap,4,checking_status,1,0.180042378,1.0,1.0,,0.180042378
0.1,0,1,shap,5,employment_since,1,0.0427387657049998,1.0,1.0,,0.0427387657049998
0.1,0,1,shap,6,foreign_worker,1,0.0018846191797499,1.0,1.0,,0.0018846191797499
0.1,0,1,shap,7,installment_rate,1,0.05926729779375,1.0,1.0,,0.05926729779375
0.1,0,1,shap,8,job,1,0.0141597907524999,1.0,1.0,,0.0141597907524999
0.1,0,1,shap,9,other_debtors,1,0.0069061122625,1.0,1.0,,0.0069061122625
0.1,0,1,shap,10,other_installment_plans,1,0.023441189835,1.0,1.0,,0.023441189835
0.1,0,1,shap,11,people_liable,1,0.0048109487999999,1.0,1.0,,0.0048109487999999
0.1,0,1,shap,12,personal_status_sex,1,0.0361179332924999,1.0,1.0,,0.0361179332924999
0.1,0,1,shap,13,purpose,1,0.1067217949329997,1.0,1.0,,0.1067217949329997
0.1,0,1,shap,14,residence_since,1,0.004265567531,1.0,1.0,,0.004265567531
0.1,0,1,shap,15,savings_status,1,0.0861934957284996,1.0,1.0,,0.0861934957284996
0.1,0,1,shap,16,telephone,1,0.05214363232,1.0,1.0,,0.05214363232
0.1,0,1,pfi,0,credit_amount+duration_months,2,0.0089523809523808,0.7340425531914938,0.6095518334087864,0.8356038276131439,0.0065714285714285
0.1,0,1,pfi,1,credit_history+existing_credits,2,0.004773809523809101,0.9276807980049802,0.8658217299643534,0.37451945740036585,0.004428571428571001
0.1,0,1,pfi,2,housing+property,2,0.0147857142857138,0.6207729468599082,0.5291722093864525,0.957494284265476,0.0091785714285712
0.1,0,1,pfi,3,age_years,1,0.018297619047619,1.0,1.0,,0.018297619047619
0.1,0,1,pfi,4,checking_status,1,0.0405476190476188,1.0,1.0,,0.0405476190476188
0.1,0,1,pfi,5,employment_since,1,0.0089761904761902,1.0,1.0,,0.0089761904761902
0.1,0,1,pfi,6,foreign_worker,1,0.0004166666666666426,1.0,1.0,,0.0004166666666666426
0.1,0,1,pfi,7,installment_rate,1,0.0068571428571428,1.0,1.0,,0.0068571428571428
0.1,0,1,pfi,8,job,1,0.0032738095238094003,1.0,1.0,,0.0032738095238094003
0.1,0,1,pfi,9,other_debtors,1,0.0026666666666664003,1.0,1.0,,0.0026666666666664003
0.1,0,1,pfi,10,other_installment_plans,1,0.0009999999999997,1.0,1.0,,0.0009999999999997
0.1,0,1,pfi,11,people_liable,1,0.0001071428571428,1.0,1.0,,0.0001071428571428
0.1,0,1,pfi,12,personal_status_sex,1,0.007071428571428237,1.0,1.0,,0.007071428571428237
0.1,0,1,pfi,13,purpose,1,0.013333333333332961,1.0,1.0,,0.013333333333332961
0.1,0,1,pfi,14,residence_since,1,0.0006428571428571,1.0,1.0,,0.0006428571428571
0.1,0,1,pfi,15,savings_status,1,0.012773809523809099,1.0,1.0,,0.012773809523809099
0.1,0,1,pfi,16,telephone,1,0.0119642857142855,1.0,1.0,,0.0119642857142855
0.3,0,1,shap,0,credit_amount+duration_months,2,0.3181036459659874,0.5631929965773029,0.5079867096328381,0.9884467406116717,0.1791537455937499
0.3,0,1,shap,1,credit_history+existing_credits,2,0.1324391802398747,0.8070225387328018,0.6885256785798697,0.707658690232034,0.10688140346487479
0.3,0,1,shap,2,housing+property,2,0.1728523880075,0.6207538372877113,0.5291629784394141,0.9575078701249781,0.10729878313999999
0.3,0,1,shap,3,age_years,1,0.05769299685,1.0,1.0,,0.05769299685
0.3,0,1,shap,4,checking_status,1,0.3559417194249998,1.0,1.0,,0.3559417194249998
0.3,0,1,shap,5,employment_since,1,0.08045324045349991,1.0,1.0,,0.08045324045349991
0.3,0,1,shap,6,foreign_worker,1,0.0053860976949998,1.0,1.0,,0.0053860976949998
0.3,0,1,shap,7,installment_rate,1,0.0499695266837499,1.0,1.0,,0.0499695266837499
0.3,0,1,shap,8,job,1,0.025654376732499998,1.0,1.0,,0.025654376732499998
0.3,0,1,shap,9,other_debtors,1,0.0098143087868748,1.0,1.0,,0.0098143087868748
0.3,0,1,shap,10,other_installment_plans,1,0.0756994875475,1.0,1.0,,0.0756994875475
0.3,0,1,shap,11,people_liable,1,0.0005361449665,1.0,1.0,,0.0005361449665
0.3,0,1,shap,12,personal_status_sex,1,0.0798245302964998,1.0,1.0,,0.0798245302964998
0.3,0,1,shap,13,purpose,1,0.1399838643419998,1.0,1.0,,0.1399838643419998
0.3,0,1,shap,14,residence_since,1,0.005684181429375,1.0,1.0,,0.005684181429375
0.3,0,1,shap,15,savings_status,1,0.1406410122799998,1.0,1.0,,0.1406410122799998
0.3,0,1,shap,16,telephone,1,0.05379443548,1.0,1.0,,0.05379443548
0.3,0,1,pfi,0,credit_amount+duration_months,2,0.012023809523809399,0.8217821782178235,0.7070875404372143,0.6761627418829159,0.0098809523809523
0.3,0,1,pfi,1,credit_history+existing_credits,2,0.00523809523809509,0.7818181818181648,0.6588429752065923,0.756833632418435,0.004095238095237891
0.3,0,1,pfi,2,housing+property,2,0.0190714285714283,0.8352059925093684,0.7247261148283815,0.6456559732520775,0.0159285714285713
0.3,0,1,pfi,3,age_years,1,0.0038333333333333,1.0,1.0,,0.0038333333333333
0.3,0,1,pfi,4,checking_status,1,0.054523809523809294,1.0,1.0,,0.054523809523809294
0.3,0,1,pfi,5,employment_since,1,0.006785714285713965,1.0,1.0,,0.006785714285713965
0.3,0,1,pfi,6,foreign_worker,1,9.523809523808158e-05,1.0,1.0,,9.523809523808158e-05
0.3,0,1,pfi,7,installment_rate,1,0.0029999999999999,1.0,1.0,,0.0029999999999999
0.3,0,1,pfi,8,job,1,0.003404761904761848,1.0,1.0,,0.003404761904761848
0.3,0,1,pfi,9,other_debtors,1,0.0007857142857141575,1.0,1.0,,0.0007857142857141575
0.3,0,1,pfi,10,other_installment_plans,1,0.0018214285714285002,1.0,1.0,,0.0018214285714285002
0.3,0,1,pfi,11,people_liable,1,9.523809523808158e-05,1.0,1.0,,9.523809523808158e-05
0.3,0,1,pfi,12,personal_status_sex,1,0.0057261904761903,1.0,1.0,,0.0057261904761903
0.3,0,1,pfi,13,purpose,1,0.015928571428570973,1.0,1.0,,0.015928571428570973
0.3,0,1,pfi,14,residence_since,1,0.0006785714285714,1.0,1.0,,0.0006785714285714
0.3,0,1,pfi,15,savings_status,1,0.006928571428571101,1.0,1.0,,0.006928571428571101
0.3,0,1,pfi,16,telephone,1,0.0067142857142856,1.0,1.0,,0.0067142857142856
0.5,0,1,shap,0,credit_amount+duration_months,2,0.3318222339764,0.5744405643823036,0.5110827952511119,0.9839513082850316,0.19061215136
0.5,0,1,shap,1,credit_history+existing_credits,2,0.1547105137362499,0.9648343715717024,0.9321419859889188,0.21966969047630902,0.1492700212962499
0.5,0,1,shap,2,housing+property,2,0.1853105113574997,0.6076703121160663,0.5231857922223422,0.9662865328479642,0.1126076962749997
0.5,0,1,shap,3,age_years,1,0.052229999671875,1.0,1.0,,0.052229999671875
0.5,0,1,shap,4,checking_status,1,0.3964745412199998,1.0,1.0,,0.3964745412199998
0.5,0,1,shap,5,employment_since,1,0.09945970310249991,1.0,1.0,,0.09945970310249991
0.5,0,1,shap,6,foreign_worker,1,0.0074793658225,1.0,1.0,,0.0074793658225
0.5,0,1,shap,7,installment_rate,1,0.0046255202299999,1.0,1.0,,0.0046255202299999
0.5,0,1,shap,8,job,1,0.0429573009875,1.0,1.0,,0.0429573009875
0.5,0,1,shap,9,other_debtors,1,0.014081080761249799,1.0,1.0,,0.014081080761249799
0.5,0,1,shap,10,other_installment_plans,1,0.07489904229625,1.0,1.0,,0.07489904229625
0.5,0,1,shap,11,people_liable,1,0.0015982783219999,1.0,1.0,,0.0015982783219999
0.5,0,1,shap,12,personal_status_sex,1,0.08418335759750001,1.0,1.0,,0.08418335759750001
0.5,0,1,shap,13,purpose,1,0.13212020472999977,1.0,1.0,,0.13212020472999977
0.5,0,1,shap,14,residence_since,1,0.006817572969,1.0,1.0,,0.006817572969
0.5,0,1,shap,15,savings_status,1,0.1466056942049998,1.0,1.0,,0.1466056942049998
0.5,0,1,shap,16,telephone,1,0.07943161812999999,1.0,1.0,,0.07943161812999999
0.5,0,1,pfi,0,credit_amount+duration_months,2,0.0139642857142856,0.8874680306905413,0.8002629496144125,0.5075062191367578,0.0123928571428571
0.5,0,1,pfi,1,credit_history+existing_credits,2,0.0067619047619043,0.9225352112676038,0.8570720095219173,0.3931826053749965,0.0062380952380948
0.5,0,1,pfi,2,housing+property,2,0.018547619047618702,0.7715019255455744,0.6474265911499093,0.7753839078955004,0.0143095238095236
0.5,0,1,pfi,3,age_years,1,0.001845238095238,1.0,1.0,,0.001845238095238
0.5,0,1,pfi,4,checking_status,1,0.0579642857142855,1.0,1.0,,0.0579642857142855
0.5,0,1,pfi,5,employment_since,1,0.006452380952380657,1.0,1.0,,0.006452380952380657
0.5,0,1,pfi,6,foreign_worker,1,0.0003571428571428,1.0,1.0,,0.0003571428571428
0.5,0,1,pfi,7,installment_rate,1,0.0005238095238094,1.0,1.0,,0.0005238095238094
0.5,0,1,pfi,8,job,1,0.0038214285714284002,1.0,1.0,,0.0038214285714284002
0.5,0,1,pfi,9,other_debtors,1,0.0012380952380950925,1.0,1.0,,0.0012380952380950925
0.5,0,1,pfi,10,other_installment_plans,1,0.0012976190476189408,1.0,1.0,,0.0012976190476189408
0.5,0,1,pfi,11,people_liable,1,5.952380952379821e-05,1.0,1.0,,5.952380952379821e-05
0.5,0,1,pfi,12,personal_status_sex,1,0.007142857142857099,1.0,1.0,,0.007142857142857099
0.5,0,1,pfi,13,purpose,1,0.015940476190475932,1.0,1.0,,0.015940476190475932
0.5,0,1,pfi,14,residence_since,1,0.0007142857142857,1.0,1.0,,0.0007142857142857
0.5,0,1,pfi,15,savings_status,1,0.007869047619047368,1.0,1.0,,0.007869047619047368
0.5,0,1,pfi,16,telephone,1,0.0089166666666665,1.0,1.0,,0.0089166666666665
0.1,0,2,shap,0,credit_amount+duration_months,2,0.25515760237791996,0.5932953571799983,0.517408047342687,0.9747376967239891,0.15138382084
0.1,0,2,shap,1,credit_history+existing_credits,2,0.1014837718562497,0.8948316667307372,0.8117840901067439,0.48516792435244777,0.0908108927162498
0.1,0,2,shap,2,housing+property,2,0.1248962596874998,0.536781274367176,0.502705724288147,0.9960929367147968,0.0670419734387499
0.1,0,2,shap,3,age_years,1,0.0969180941249999,1.0,1.0,,0.0969180941249999
0.1,0,2,shap,4,checking_status,1,0.2035899744399999,1.0,1.0,,0.2035899744399999
0.1,0,2,shap,5,employment_since,1,0.06070699197049981,1.0,1.0,,0.06070699197049981
0.1,0,2,shap,6,foreign_worker,1,0.0021221168992499,1.0,1.0,,0.0021221168992499
0.1,0,2,shap,7,installment_rate,1,0.04056050257,1.0,1.0,,0.04056050257
0.1,0,2,shap,8,job,1,0.0446597608062499,1.0,1.0,,0.0446597608062499
0.1,0,2,shap,9,other_debtors,1,0.0037060014999998996,1.0,1.0,,0.0037060014999998996
0.1,0,2,shap,10,other_installment_plans,1,0.024341128684999998,1.0,1.0,,0.024341128684999998
0.1,0,2,shap,11,people_liable,1,0.0009273295719999,1.0,1.0,,0.0009273295719999
0.1,0,2,shap,12,personal_status_sex,1,0.049966649904999806,1.0,1.0,,0.049966649904999806
0.1,0,2,shap,13,purpose,1,0.0646967266497495,1.0,1.0,,0.0646967266497495
0.1,0,2,shap,14,residence_since,1,0.0694756314,1.0,1.0,,0.0694756314
0.1,0,2,shap,15,savings_status,1,0.08624252204124991,1.0,1.0,,0.08624252204124991
0.1,0,2,shap,16,telephone,1,0.05437522757,1.0,1.0,,0.05437522757
0.1,0,2,pfi,0,credit_amount+duration_months,2,0.0559880952380952,0.6976398043801832,0.5781229845508743,0.8841568783128516,0.0390595238095238
0.1,0,2,pfi,1,credit_history+existing_credits,2,0.0126666666666663,0.9642857142857174,0.9311224489795977,0.22228483068567323,0.0122142857142854
0.1,0,2,pfi,2,housing+property,2,0.011547619047618701,0.5051546391752527,0.5000531406100541,0.9999233329473268,0.0058333333333331
0.1,0,2,pfi,3,age_years,1,0.0189285714285714,1.0,1.0,,0.0189285714285714
0.1,0,2,pfi,4,checking_status,1,0.0503095238095236,1.0,1.0,,0.0503095238095236
0.1,0,2,pfi,5,employment_since,1,0.0065476190476187746,1.0,1.0,,0.0065476190476187746
0.1,0,2,pfi,6,foreign_worker,1,0.000440476190476089,1.0,1.0,,0.000440476190476089
0.1,0,2,pfi,7,installment_rate,1,0.0035833333333334,1.0,1.0,,0.0035833333333334
0.1,0,2,pfi,8,job,1,0.0055476190476188,1.0,1.0,,0.0055476190476188
0.1,0,2,pfi,9,other_debtors,1,0.0019761904761904313,1.0,1.0,,0.0019761904761904313
0.1,0,2,pfi,10,other_installment_plans,1,0.0056428571428572,1.0,1.0,,0.0056428571428572
0.1,0,2,pfi,11,people_liable,1,4.7619047619063e-05,1.0,1.0,,4.7619047619063e-05
0.1,0,2,pfi,12,personal_status_sex,1,0.007261904761904799,1.0,1.0,,0.007261904761904799
0.1,0,2,pfi,13,purpose,1,0.014321428571428221,1.0,1.0,,0.014321428571428221
0.1,0,2,pfi,14,residence_since,1,0.0055595238095238,1.0,1.0,,0.0055595238095238
0.1,0,2,pfi,15,savings_status,1,0.014726190476190525,1.0,1.0,,0.014726190476190525
0.1,0,2,pfi,16,telephone,1,0.0074404761904762,1.0,1.0,,0.0074404761904762
0.3,0,2,shap,0,credit_amount+duration_months,2,0.3021010009097474,0.558007803788646,0.506729810600764,0.9902690374521902,0.1685747160399999
0.3,0,2,shap,1,credit_history+existing_credits,2,0.13702789215625,0.832747109863102,0.7214412782444946,0.6513818072077326,0.11410958116375
0.3,0,2,shap,2,housing+property,2,0.172048605637,0.5182839045678583,0.5006686023324931,0.9990351956399713,0.089170023105
0.3,0,2,shap,3,age_years,1,0.06484386418125,1.0,1.0,,0.06484386418125
0.3,0,2,shap,4,checking_status,1,0.3396565378899999,1.0,1.0,,0.3396565378899999
0.3,0,2,shap,5,employment_since,1,0.10604457564749979,1.0,1.0,,0.10604457564749979
0.3,0,2,shap,6,foreign_worker,1,0.0037923007199998,1.0,1.0,,0.0037923007199998
0.3,0,2,shap,7,installment_rate,1,0.05655505207625,1.0,1.0,,0.05655505207625
0.3,0,2,shap,8,job,1,0.016300389713125,1.0,1.0,,0.016300389713125
0.3,0,2,shap,9,other_debtors,1,0.0083950978499998,1.0,1.0,,0.0083950978499998
0.3,0,2,shap,10,other_installment_plans,1,0.0530764475049999,1.0,1.0,,0.0530764475049999
0.3,0,2,shap,11,people_liable,1,0.00719491588,1.0,1.0,,0.00719491588
0.3,0,2,shap,12,personal_status_sex,1,0.0819889886512498,1.0,1.0,,0.0819889886512498
0.3,0,2,shap,13,purpose,1,0.12155661082124951,1.0,1.0,,0.12155661082124951
0.3,0,2,shap,14,residence_since,1,0.0190118323199999,1.0,1.0,,0.0190118323199999
0.3,0,2,shap,15,savings_status,1,0.1085777133974998,1.0,1.0,,0.1085777133974998
0.3,0,2,shap,16,telephone,1,0.0408475832862499,1.0,1.0,,0.0408475832862499
0.3,0,2,pfi,0,credit_amount+duration_months,2,0.0290357142857142,0.8425584255842579,0.7346925498775311,0.6281537046509098,0.0244642857142857
0.3,0,2,pfi,1,credit_history+existing_credits,2,0.0126190476190472,0.815094339622638,0.6985688857244527,0.6906920104733826,0.0102857142857139
0.3,0,2,pfi,2,housing+property,2,0.014309523809523501,0.5757071547420992,0.5114631465582882,0.9833983967489289,0.0082380952380951
0.3,0,2,pfi,3,age_years,1,0.0054523809523809,1.0,1.0,,0.0054523809523809
0.3,0,2,pfi,4,checking_status,1,0.054071428571428395,1.0,1.0,,0.054071428571428395
0.3,0,2,pfi,5,employment_since,1,0.0056785714285712,1.0,1.0,,0.0056785714285712
0.3,0,2,pfi,6,foreign_worker,1,0.0007500000000000445,1.0,1.0,,0.0007500000000000445
0.3,0,2,pfi,7,installment_rate,1,0.0058690476190475,1.0,1.0,,0.0058690476190475
0.3,0,2,pfi,8,job,1,0.0018333333333333001,1.0,1.0,,0.0018333333333333001
0.3,0,2,pfi,9,other_debtors,1,0.0024999999999998,1.0,1.0,,0.0024999999999998
0.3,0,2,pfi,10,other_installment_plans,1,0.006202380952380871,1.0,1.0,,0.006202380952380871
0.3,0,2,pfi,11,people_liable,1,0.0008095238095238,1.0,1.0,,0.0008095238095238
0.3,0,2,pfi,12,personal_status_sex,1,0.006297619047618899,1.0,1.0,,0.006297619047618899
0.3,0,2,pfi,13,purpose,1,0.01555952380952342,1.0,1.0,,0.01555952380952342
0.3,0,2,pfi,14,residence_since,1,0.0004166666666666,1.0,1.0,,0.0004166666666666
0.3,0,2,pfi,15,savings_status,1,0.014630952380952201,1.0,1.0,,0.014630952380952201
